,sex,hours,INCOME,workclass,marital,Education,Age
528,0.0,0.5555555555555556,0.0,3,0,4,2
529,1.0,0.6060606060606061,0.0,3,2,4,3
530,1.0,0.5252525252525253,1.0,1,2,8,5
531,1.0,0.5050505050505051,1.0,5,2,8,4
532,1.0,0.5050505050505051,0.0,0,4,4,2
533,0.0,0.202020202020202,0.0,1,6,3,4
534,0.0,0.6060606060606061,0.0,3,4,4,1
535,0.0,0.404040404040404,0.0,3,4,3,3
536,1.0,0.404040404040404,0.0,5,4,3,4
537,1.0,0.4141414141414141,0.0,3,2,7,4
538,0.0,0.4545454545454545,1.0,3,2,3,2
539,1.0,0.5050505050505051,0.0,3,0,3,2
540,1.0,0.404040404040404,0.0,3,2,3,2
541,1.0,0.404040404040404,0.0,3,4,3,2
542,1.0,0.404040404040404,0.0,3,4,4,1
543,1.0,0.5050505050505051,0.0,3,2,1,1
544,1.0,0.6060606060606061,0.0,3,4,3,2
545,0.0,0.404040404040404,0.0,3,2,6,1
546,1.0,0.404040404040404,0.0,3,2,3,5
547,1.0,0.6060606060606061,1.0,3,2,4,4
548,1.0,0.4545454545454545,0.0,3,2,3,2
549,0.0,0.6565656565656566,0.0,5,5,4,2
550,0.0,0.2525252525252525,0.0,5,5,8,2
551,1.0,0.404040404040404,0.0,3,2,8,1
552,1.0,0.404040404040404,0.0,3,4,4,2
553,1.0,0.3535353535353535,0.0,3,2,7,4
554,0.0,0.202020202020202,0.0,3,4,4,0
555,1.0,0.4545454545454545,0.0,3,2,4,1
556,1.0,0.5050505050505051,0.0,3,0,3,2
557,1.0,0.404040404040404,0.0,3,4,3,1
558,0.0,0.3838383838383838,0.0,6,4,4,2
559,1.0,0.1414141414141414,0.0,3,4,1,0
560,1.0,0.404040404040404,0.0,3,4,8,1
561,1.0,0.5050505050505051,0.0,5,5,3,2
562,0.0,0.6666666666666666,0.0,5,6,7,5
563,1.0,0.4646464646464646,0.0,3,4,4,1
564,1.0,0.404040404040404,0.0,3,2,7,3
565,0.0,0.404040404040404,0.0,3,0,8,5
566,0.0,0.404040404040404,0.0,3,2,7,3
567,0.0,0.404040404040404,0.0,3,2,5,1
568,1.0,0.404040404040404,1.0,3,2,8,3
569,1.0,0.5050505050505051,0.0,3,2,4,3
570,0.0,0.3535353535353535,0.0,3,4,4,1
571,1.0,0.404040404040404,0.0,3,2,0,1
572,1.0,0.404040404040404,0.0,1,2,3,3
573,0.0,0.404040404040404,0.0,3,4,3,1
574,1.0,0.6060606060606061,1.0,1,2,8,3
575,1.0,0.404040404040404,0.0,3,4,3,1
576,0.0,0.404040404040404,0.0,3,0,3,4
577,1.0,0.404040404040404,0.0,0,4,3,3
578,1.0,0.5555555555555556,1.0,5,2,8,3
579,0.0,0.2525252525252525,0.0,3,5,3,5
580,1.0,0.404040404040404,0.0,3,3,3,2
581,1.0,0.404040404040404,1.0,4,2,8,3
582,0.0,0.4343434343434343,0.0,3,4,4,3
583,1.0,0.404040404040404,0.0,3,2,3,4
584,1.0,0.4242424242424242,1.0,3,2,8,3
585,0.0,0.404040404040404,0.0,3,0,8,1
586,1.0,0.404040404040404,0.0,5,2,3,2
587,1.0,0.303030303030303,0.0,3,2,2,3
588,0.0,0.4545454545454545,0.0,3,4,8,2
589,1.0,0.404040404040404,0.0,1,2,3,3
590,1.0,0.404040404040404,0.0,3,0,1,2
591,1.0,0.6060606060606061,0.0,1,2,3,3
592,0.0,0.4444444444444444,0.0,1,6,8,3
593,1.0,0.5050505050505051,1.0,3,2,8,2
594,1.0,0.404040404040404,0.0,0,4,5,2
595,1.0,0.0808080808080808,0.0,5,2,3,5
596,1.0,0.404040404040404,0.0,3,0,3,4
597,1.0,0.202020202020202,0.0,3,4,8,1
598,1.0,0.4141414141414141,1.0,4,2,8,3
599,1.0,0.404040404040404,0.0,3,2,7,2
600,1.0,0.202020202020202,0.0,3,4,8,1
601,1.0,0.4545454545454545,0.0,5,2,2,4
602,0.0,0.5050505050505051,0.0,1,0,8,4
603,1.0,0.5050505050505051,0.0,3,0,1,4
604,1.0,0.4545454545454545,0.0,3,2,7,2
605,1.0,0.404040404040404,0.0,5,2,4,3
606,1.0,0.3535353535353535,0.0,3,4,4,2
607,1.0,0.4545454545454545,0.0,3,2,3,3
608,1.0,0.404040404040404,0.0,3,2,3,3
609,1.0,0.5555555555555556,1.0,4,2,8,3
610,1.0,0.6060606060606061,1.0,3,2,8,4
611,1.0,0.3535353535353535,0.0,3,4,8,1
612,1.0,0.404040404040404,0.0,1,2,3,2
613,1.0,0.404040404040404,0.0,3,2,5,3
614,1.0,0.404040404040404,1.0,0,2,8,4
615,1.0,0.404040404040404,0.0,1,0,6,3
616,1.0,0.2525252525252525,0.0,3,4,4,1
617,0.0,0.404040404040404,1.0,1,2,4,2
618,0.0,0.404040404040404,1.0,3,2,4,2
619,0.0,0.4848484848484848,0.0,3,0,4,3
620,0.0,0.3636363636363636,0.0,3,0,5,2
621,1.0,0.5050505050505051,0.0,3,4,4,3
622,1.0,0.5454545454545454,0.0,3,4,3,3
623,0.0,0.1616161616161616,0.0,3,4,2,0
624,1.0,0.8484848484848485,1.0,3,2,4,4
625,0.0,0.404040404040404,0.0,3,0,5,2
626,0.0,0.3737373737373737,0.0,0,0,0,4
627,1.0,0.404040404040404,0.0,3,0,3,4
628,0.0,0.0909090909090909,0.0,3,4,4,1
629,0.0,0.6060606060606061,0.0,1,0,8,3
630,0.0,0.404040404040404,0.0,3,5,8,3
631,0.0,0.404040404040404,0.0,3,0,4,4
632,1.0,0.404040404040404,0.0,3,2,3,5
633,1.0,0.3838383838383838,1.0,3,2,8,3
634,1.0,0.4444444444444444,0.0,3,2,3,2
635,0.0,0.2525252525252525,0.0,3,4,6,1
636,0.0,0.3535353535353535,0.0,3,6,3,3
637,0.0,0.404040404040404,0.0,4,4,8,1
638,1.0,0.8080808080808081,0.0,3,2,4,2
639,1.0,0.202020202020202,0.0,3,4,4,0
640,1.0,0.404040404040404,0.0,3,2,4,3
641,0.0,0.2323232323232323,0.0,3,4,4,1
642,0.0,0.3838383838383838,0.0,3,0,8,3
643,0.0,0.5555555555555556,0.0,3,4,2,1
644,1.0,0.303030303030303,0.0,1,2,7,6
645,0.0,0.404040404040404,0.0,0,4,3,1
646,1.0,0.404040404040404,0.0,3,0,3,3
647,1.0,0.404040404040404,0.0,3,4,3,2
648,0.0,0.3232323232323232,0.0,3,4,5,1
649,1.0,0.4545454545454545,1.0,3,2,8,3
650,1.0,0.4444444444444444,0.0,3,2,3,3
651,1.0,0.6565656565656566,1.0,4,2,8,5
652,0.0,0.404040404040404,0.0,6,3,5,2
653,0.0,0.404040404040404,0.0,3,4,8,1
654,0.0,0.404040404040404,0.0,1,0,4,3
655,1.0,0.5252525252525253,0.0,3,4,7,1
656,1.0,0.404040404040404,0.0,3,0,3,3
657,0.0,0.404040404040404,0.0,3,4,5,1
658,1.0,0.404040404040404,0.0,5,4,1,1
659,1.0,0.404040404040404,1.0,3,2,8,3
660,1.0,0.5050505050505051,1.0,3,2,8,2
661,0.0,0.4545454545454545,0.0,3,0,8,4
662,1.0,0.6060606060606061,1.0,3,2,8,4
663,1.0,0.404040404040404,0.0,3,2,4,2
664,1.0,0.404040404040404,0.0,6,4,4,1
665,0.0,0.404040404040404,0.0,3,0,3,4
666,1.0,0.6060606060606061,1.0,3,2,8,4
667,1.0,0.4747474747474747,0.0,4,4,3,4
668,1.0,0.5555555555555556,0.0,3,2,3,3
669,0.0,0.1616161616161616,0.0,3,5,7,2
670,1.0,0.404040404040404,0.0,3,4,3,1
671,0.0,0.1212121212121212,0.0,6,4,4,0
672,0.0,0.404040404040404,0.0,1,0,5,2
673,1.0,0.4545454545454545,1.0,3,2,8,2
674,1.0,0.404040404040404,0.0,3,2,7,4
675,0.0,0.5050505050505051,0.0,3,0,3,2
676,0.0,0.303030303030303,0.0,3,4,4,1
677,1.0,0.5555555555555556,1.0,3,2,8,2
678,1.0,0.404040404040404,1.0,3,2,8,4
679,1.0,0.404040404040404,0.0,4,2,8,1
680,1.0,0.404040404040404,0.0,3,0,7,3
681,0.0,0.404040404040404,0.0,3,4,7,1
682,0.0,0.303030303030303,0.0,5,0,8,4
683,0.0,0.1616161616161616,0.0,3,5,3,4
684,0.0,0.4545454545454545,0.0,3,4,8,1
685,1.0,0.5050505050505051,0.0,3,2,4,3
686,1.0,0.6060606060606061,0.0,3,0,8,2
687,1.0,0.5050505050505051,0.0,3,4,8,3
688,1.0,0.1515151515151515,0.0,5,2,8,5
689,1.0,0.404040404040404,1.0,3,2,8,4
690,1.0,0.404040404040404,0.0,3,5,8,1
691,1.0,0.404040404040404,1.0,3,2,8,2
692,1.0,0.404040404040404,0.0,3,0,8,4
693,0.0,0.404040404040404,0.0,3,4,4,1
694,0.0,0.202020202020202,1.0,3,2,8,2
695,0.0,0.303030303030303,0.0,3,0,4,2
696,1.0,0.404040404040404,0.0,3,4,8,1
697,0.0,0.0606060606060606,0.0,4,6,8,6
698,0.0,0.6060606060606061,1.0,0,0,8,2
699,0.0,0.404040404040404,0.0,1,0,3,1
700,0.0,0.4545454545454545,0.0,3,4,8,1
701,1.0,0.404040404040404,0.0,3,2,4,2
702,1.0,0.2424242424242424,0.0,3,4,4,1
703,1.0,0.6060606060606061,0.0,3,4,8,3
704,0.0,0.5252525252525253,0.0,3,4,4,3
705,1.0,0.5050505050505051,0.0,3,4,3,3
706,0.0,0.404040404040404,0.0,3,4,5,1
707,1.0,0.202020202020202,0.0,4,2,2,5
708,1.0,0.5656565656565656,0.0,5,0,3,2
709,1.0,0.404040404040404,1.0,3,2,8,4
710,1.0,0.404040404040404,0.0,3,4,5,1
711,1.0,0.5050505050505051,1.0,3,2,8,4
712,0.0,0.404040404040404,0.0,3,2,7,2
713,0.0,0.6060606060606061,1.0,5,2,4,4
714,1.0,0.4545454545454545,0.0,3,2,6,3
715,1.0,0.404040404040404,0.0,3,2,4,2
716,1.0,0.2525252525252525,0.0,3,4,3,1
717,1.0,0.404040404040404,0.0,3,2,5,3
718,0.0,0.404040404040404,0.0,3,4,4,1
719,1.0,0.404040404040404,0.0,3,4,2,4
720,1.0,0.404040404040404,0.0,3,2,3,4
721,0.0,0.4545454545454545,0.0,6,2,4,1
722,1.0,0.5555555555555556,0.0,3,2,8,1
723,1.0,0.5555555555555556,0.0,1,4,3,2
724,1.0,0.6565656565656566,1.0,3,2,8,2
725,0.0,0.0303030303030303,0.0,3,6,3,6
726,1.0,0.5050505050505051,1.0,4,2,4,2
727,1.0,0.404040404040404,0.0,3,2,3,4
728,0.0,0.404040404040404,0.0,3,4,4,1
729,0.0,0.404040404040404,0.0,3,5,3,3
730,0.0,0.0808080808080808,0.0,3,4,1,0
731,1.0,0.404040404040404,0.0,3,2,3,3
732,1.0,0.5050505050505051,0.0,3,0,3,3
733,0.0,0.303030303030303,0.0,3,2,4,1
734,0.0,0.2323232323232323,0.0,3,4,3,1
735,1.0,0.202020202020202,0.0,3,4,8,1
736,1.0,0.404040404040404,0.0,3,2,3,3
737,0.0,0.0606060606060606,0.0,3,6,4,6
738,0.0,0.404040404040404,0.0,3,4,3,2
739,1.0,0.4545454545454545,0.0,3,2,4,2
740,1.0,0.202020202020202,0.0,3,0,8,4
741,0.0,0.404040404040404,0.0,3,4,4,0
742,1.0,0.3636363636363636,0.0,3,2,3,5
743,0.0,0.3636363636363636,0.0,3,4,3,4
744,1.0,0.5050505050505051,1.0,4,2,8,4
745,0.0,0.0707070707070707,0.0,5,4,5,2
746,1.0,0.404040404040404,0.0,3,4,1,1
747,0.0,0.3838383838383838,1.0,3,2,8,3
748,1.0,0.6060606060606061,0.0,3,5,3,4
749,0.0,0.202020202020202,0.0,3,4,8,1
750,1.0,0.4545454545454545,1.0,3,2,8,2
751,1.0,0.3535353535353535,0.0,3,0,6,3
752,1.0,0.303030303030303,0.0,3,4,1,1
753,0.0,0.404040404040404,0.0,3,4,5,1
754,0.0,0.4545454545454545,0.0,3,4,6,2
755,1.0,0.404040404040404,1.0,6,2,8,4
756,1.0,0.4848484848484848,0.0,5,4,4,2
757,0.0,0.5050505050505051,1.0,3,0,8,3
758,1.0,0.3535353535353535,0.0,5,2,3,4
759,1.0,0.5050505050505051,0.0,3,0,3,3
760,1.0,0.4545454545454545,1.0,3,2,8,2
761,1.0,0.404040404040404,0.0,3,0,4,2
762,1.0,0.1818181818181818,0.0,3,4,0,1
763,1.0,0.404040404040404,0.0,3,2,4,2
764,1.0,0.4545454545454545,0.0,3,2,4,2
765,0.0,0.404040404040404,0.0,1,4,8,1
766,1.0,0.404040404040404,0.0,6,2,4,2
767,1.0,0.4848484848484848,1.0,3,2,8,3
768,1.0,0.7272727272727273,1.0,3,2,4,3
769,1.0,0.6060606060606061,0.0,3,2,3,4
770,0.0,0.404040404040404,1.0,3,2,3,4
771,1.0,0.404040404040404,1.0,3,2,4,4
772,1.0,0.4545454545454545,1.0,3,2,8,2
773,1.0,0.101010101010101,0.0,5,4,7,5
774,0.0,0.404040404040404,0.0,3,5,4,3
775,1.0,0.404040404040404,0.0,1,2,8,2
776,1.0,0.404040404040404,0.0,3,2,4,2
777,1.0,0.303030303030303,0.0,5,4,4,3
778,1.0,0.4848484848484848,0.0,1,2,3,5
779,1.0,0.404040404040404,0.0,3,2,4,1
780,0.0,0.404040404040404,1.0,3,2,4,2
781,1.0,0.5555555555555556,0.0,3,4,3,1
782,0.0,0.4444444444444444,0.0,3,4,8,3
783,1.0,0.404040404040404,0.0,3,0,3,2
784,1.0,0.404040404040404,0.0,3,2,5,3
785,0.0,0.404040404040404,0.0,3,2,3,1
786,1.0,0.3838383838383838,0.0,3,2,4,2
787,0.0,0.404040404040404,1.0,3,2,5,1
788,0.0,0.404040404040404,0.0,3,0,4,2
789,0.0,0.2525252525252525,0.0,3,0,8,2
790,0.0,0.2525252525252525,0.0,3,4,0,2
791,0.0,0.2525252525252525,0.0,3,4,4,1
792,0.0,0.404040404040404,0.0,6,4,3,0
793,1.0,0.404040404040404,0.0,5,2,3,2
794,1.0,0.6060606060606061,1.0,4,2,4,3
795,1.0,0.404040404040404,0.0,3,2,5,3
796,1.0,0.404040404040404,0.0,3,2,3,4
797,0.0,0.404040404040404,0.0,3,3,8,3
798,0.0,0.404040404040404,0.0,3,0,3,3
799,1.0,0.404040404040404,0.0,3,2,3,3
800,0.0,0.404040404040404,0.0,3,4,3,1
801,1.0,0.404040404040404,0.0,3,2,3,5
802,0.0,0.404040404040404,0.0,3,4,8,1
803,0.0,0.5050505050505051,1.0,3,0,8,3
804,0.0,0.404040404040404,0.0,3,0,3,3
805,1.0,0.4242424242424242,0.0,3,2,4,5
806,0.0,0.202020202020202,0.0,3,4,4,1
807,0.0,0.404040404040404,0.0,3,4,4,1
808,1.0,0.5555555555555556,1.0,6,2,8,2
809,1.0,0.404040404040404,1.0,3,2,8,2
810,0.0,0.404040404040404,0.0,3,4,4,4
811,0.0,0.3535353535353535,0.0,3,0,5,2
812,1.0,0.404040404040404,0.0,3,4,8,2
813,1.0,0.404040404040404,0.0,3,2,2,3
814,0.0,0.3737373737373737,0.0,6,0,4,4
815,0.0,0.202020202020202,0.0,3,4,3,0
816,1.0,0.404040404040404,0.0,3,0,7,5
817,1.0,0.4343434343434343,1.0,3,2,8,4
818,0.0,0.4545454545454545,0.0,3,0,4,3
819,0.0,0.4545454545454545,0.0,3,0,3,3
820,1.0,0.404040404040404,0.0,3,4,4,0
821,1.0,0.404040404040404,0.0,3,4,4,1
822,1.0,0.3838383838383838,0.0,5,4,8,3
823,1.0,0.4545454545454545,0.0,3,5,3,1
824,1.0,0.5050505050505051,0.0,3,4,4,1
825,0.0,0.404040404040404,0.0,1,0,4,5
826,1.0,0.404040404040404,0.0,3,3,3,2
827,1.0,0.101010101010101,0.0,5,2,8,2
828,1.0,0.6060606060606061,0.0,3,0,3,5
829,1.0,0.4848484848484848,0.0,3,4,4,1
830,0.0,0.0808080808080808,1.0,4,2,3,5
831,1.0,0.5050505050505051,1.0,3,2,8,2
832,0.0,0.404040404040404,0.0,3,0,3,1
833,1.0,0.404040404040404,0.0,3,4,8,1
834,1.0,0.4646464646464646,0.0,3,2,4,2
835,1.0,0.404040404040404,1.0,0,2,4,4
836,0.0,0.404040404040404,0.0,3,0,3,4
837,1.0,0.404040404040404,0.0,3,4,2,1
838,1.0,0.5050505050505051,0.0,5,2,4,2
839,0.0,0.404040404040404,0.0,3,0,8,3
840,0.0,0.3535353535353535,0.0,3,4,3,1
841,1.0,0.4545454545454545,0.0,3,2,4,2
842,1.0,0.404040404040404,0.0,3,2,5,2
843,1.0,0.404040404040404,0.0,3,0,1,2
844,0.0,0.4545454545454545,0.0,3,4,3,3
845,1.0,0.4242424242424242,0.0,3,3,5,3
846,0.0,0.404040404040404,0.0,6,4,8,2
847,1.0,0.4545454545454545,0.0,3,2,5,3
848,1.0,0.4848484848484848,1.0,3,2,8,3
849,1.0,0.8585858585858586,0.0,3,2,3,3
850,1.0,0.404040404040404,0.0,1,2,3,5
851,1.0,0.4545454545454545,0.0,3,2,4,2
852,0.0,0.3232323232323232,0.0,3,0,3,2
853,1.0,0.404040404040404,0.0,3,4,3,1
854,1.0,0.5555555555555556,1.0,3,2,8,3
855,0.0,0.404040404040404,1.0,6,2,8,3
856,0.0,0.404040404040404,0.0,3,4,3,1
857,1.0,0.404040404040404,0.0,3,2,3,1
858,0.0,0.404040404040404,0.0,3,4,8,1
859,1.0,0.4545454545454545,0.0,3,4,8,2
860,0.0,0.404040404040404,0.0,3,0,5,1
861,1.0,0.3939393939393939,0.0,3,2,2,3
862,1.0,0.404040404040404,0.0,3,4,3,2
863,1.0,0.404040404040404,1.0,0,2,8,4
864,1.0,0.404040404040404,0.0,6,4,3,1
865,1.0,0.404040404040404,0.0,3,2,8,1
866,1.0,0.4848484848484848,0.0,5,4,3,3
867,0.0,0.1515151515151515,0.0,3,4,8,2
868,1.0,0.5353535353535354,0.0,5,4,3,0
869,1.0,0.404040404040404,0.0,3,4,1,2
870,1.0,0.404040404040404,0.0,3,4,8,1
871,1.0,0.5050505050505051,0.0,3,4,7,4
872,1.0,0.404040404040404,0.0,3,2,3,2
873,1.0,0.404040404040404,0.0,3,2,3,3
874,1.0,0.3535353535353535,0.0,5,4,4,1
875,0.0,0.404040404040404,0.0,3,4,4,1
876,1.0,0.4545454545454545,0.0,3,4,8,1
877,1.0,0.4444444444444444,0.0,3,2,3,2
878,1.0,0.404040404040404,0.0,3,2,3,2
879,1.0,0.404040404040404,0.0,3,2,3,2
880,0.0,0.3535353535353535,0.0,3,4,6,1
881,1.0,0.1616161616161616,0.0,3,4,3,1
882,1.0,0.4545454545454545,0.0,3,2,3,2
883,1.0,0.6060606060606061,1.0,3,2,8,3
884,0.0,0.404040404040404,0.0,3,4,3,1
885,0.0,0.404040404040404,0.0,3,0,3,3
886,1.0,0.6060606060606061,1.0,3,2,8,2
887,1.0,0.404040404040404,1.0,4,2,8,2
888,1.0,0.4545454545454545,0.0,3,2,3,2
889,0.0,0.3535353535353535,0.0,3,4,3,1
890,1.0,0.404040404040404,1.0,3,2,8,2
891,1.0,0.404040404040404,0.0,3,2,4,2
892,1.0,0.404040404040404,0.0,3,4,8,3
893,1.0,0.404040404040404,0.0,0,4,4,2
894,1.0,0.202020202020202,0.0,3,4,1,0
895,0.0,0.4545454545454545,0.0,3,4,8,2
896,1.0,0.5050505050505051,0.0,3,4,4,1
897,1.0,0.6464646464646465,0.0,6,3,8,3
898,0.0,0.1818181818181818,0.0,0,6,4,6
899,1.0,0.3535353535353535,1.0,5,2,8,5
900,1.0,0.4545454545454545,1.0,3,2,8,2
901,0.0,0.2424242424242424,0.0,5,0,3,4
902,1.0,0.3535353535353535,0.0,3,4,8,1
903,1.0,0.303030303030303,0.0,5,2,4,3
904,1.0,0.404040404040404,1.0,3,2,8,2
905,1.0,0.4545454545454545,0.0,5,2,4,1
906,1.0,0.5555555555555556,0.0,3,2,1,2
907,1.0,0.404040404040404,0.0,1,4,6,3
908,0.0,0.404040404040404,1.0,3,2,3,2
909,0.0,0.404040404040404,0.0,6,0,3,3
910,1.0,0.404040404040404,0.0,3,2,1,1
911,1.0,0.404040404040404,0.0,3,0,4,3
912,1.0,0.4545454545454545,0.0,3,4,3,1
913,1.0,0.404040404040404,0.0,3,4,4,1
914,1.0,0.3535353535353535,0.0,3,2,3,2
915,0.0,0.3939393939393939,0.0,3,4,5,2
916,1.0,0.404040404040404,0.0,3,5,4,3
917,1.0,0.2222222222222222,0.0,3,4,3,1
918,0.0,0.404040404040404,0.0,0,0,5,2
919,1.0,0.404040404040404,0.0,3,2,3,2
920,1.0,0.2424242424242424,0.0,3,4,4,1
921,1.0,0.404040404040404,0.0,3,2,3,4
922,1.0,0.404040404040404,0.0,3,2,3,4
923,0.0,0.3838383838383838,0.0,6,4,0,5
924,1.0,0.404040404040404,0.0,3,4,6,1
925,1.0,0.3535353535353535,0.0,3,0,8,3
926,1.0,0.6868686868686869,1.0,4,2,6,2
927,1.0,0.3535353535353535,0.0,3,4,4,1
928,1.0,0.404040404040404,0.0,3,0,7,5
929,1.0,0.6060606060606061,0.0,5,3,8,2
930,1.0,0.404040404040404,0.0,3,2,3,1
931,1.0,0.6060606060606061,1.0,3,2,8,2
932,1.0,0.4242424242424242,1.0,5,2,8,4
933,0.0,0.404040404040404,0.0,3,0,3,4
934,0.0,0.3535353535353535,0.0,3,0,3,4
935,1.0,0.6060606060606061,0.0,3,2,4,2
936,1.0,0.404040404040404,0.0,3,0,8,4
937,0.0,0.404040404040404,0.0,3,4,3,5
938,0.0,0.404040404040404,1.0,5,2,3,2
939,1.0,0.404040404040404,0.0,3,0,3,4
940,0.0,0.404040404040404,0.0,3,0,4,2
941,1.0,0.5050505050505051,0.0,3,4,4,0
942,1.0,0.5050505050505051,0.0,3,2,3,2
943,1.0,0.6565656565656566,0.0,3,4,4,1
944,0.0,0.404040404040404,0.0,3,0,8,3
945,1.0,0.6060606060606061,0.0,5,2,5,2
946,1.0,0.3535353535353535,0.0,1,2,8,5
947,1.0,0.404040404040404,1.0,3,2,8,2
948,1.0,0.404040404040404,0.0,0,2,3,2
949,1.0,0.404040404040404,0.0,3,4,3,1
950,1.0,0.2525252525252525,0.0,3,2,8,2
951,0.0,0.0202020202020202,0.0,3,6,7,6
952,1.0,0.404040404040404,0.0,4,0,3,2
953,0.0,0.1212121212121212,0.0,3,4,1,0
954,1.0,0.404040404040404,0.0,3,2,3,1
955,1.0,0.404040404040404,0.0,3,0,7,5
956,1.0,0.8080808080808081,1.0,4,0,8,4
957,0.0,0.2424242424242424,1.0,3,2,8,3
958,1.0,0.404040404040404,0.0,3,2,3,4
959,1.0,0.404040404040404,0.0,3,0,8,3
960,0.0,0.404040404040404,0.0,3,4,8,1
961,0.0,0.404040404040404,0.0,3,0,8,4
962,0.0,0.202020202020202,0.0,3,4,4,0
963,1.0,0.3636363636363636,0.0,3,4,6,1
964,1.0,0.404040404040404,0.0,3,4,4,1
965,1.0,0.5555555555555556,0.0,3,4,3,2
966,1.0,0.6060606060606061,0.0,3,4,1,1
967,1.0,0.7070707070707071,1.0,6,2,8,2
968,0.0,0.404040404040404,0.0,3,6,7,4
969,0.0,0.404040404040404,0.0,3,6,4,4
970,1.0,0.2525252525252525,0.0,3,2,3,3
971,0.0,0.404040404040404,0.0,3,4,3,1
972,1.0,0.404040404040404,1.0,3,2,8,2
973,1.0,0.404040404040404,0.0,3,4,3,1
974,1.0,0.3636363636363636,0.0,3,4,6,3
975,1.0,0.404040404040404,1.0,1,2,4,3
976,0.0,0.404040404040404,0.0,3,4,8,2
977,0.0,0.303030303030303,0.0,3,4,3,1
978,1.0,0.4242424242424242,0.0,3,4,7,2
979,1.0,0.404040404040404,0.0,3,2,3,3
980,1.0,0.404040404040404,0.0,3,2,4,2
981,1.0,0.404040404040404,0.0,3,2,3,2
982,1.0,0.3838383838383838,0.0,3,2,4,2
983,1.0,0.404040404040404,0.0,3,4,3,1
984,1.0,0.404040404040404,1.0,3,2,8,2
985,1.0,0.8080808080808081,1.0,5,2,8,4
986,1.0,0.404040404040404,0.0,5,2,8,2
987,0.0,0.404040404040404,0.0,3,4,4,1
988,1.0,0.404040404040404,0.0,3,4,4,1
989,0.0,0.404040404040404,0.0,3,4,6,2
990,1.0,0.404040404040404,1.0,4,2,8,3
991,0.0,0.1414141414141414,0.0,5,6,4,5
992,1.0,0.5050505050505051,1.0,3,2,8,2
993,0.0,0.303030303030303,1.0,3,2,5,2
994,0.0,0.4545454545454545,0.0,3,4,8,4
995,0.0,0.404040404040404,0.0,3,4,8,2
996,1.0,0.5050505050505051,0.0,5,0,8,5
997,1.0,0.404040404040404,0.0,3,2,7,2
998,1.0,0.404040404040404,0.0,1,2,3,4
999,1.0,0.404040404040404,0.0,3,0,8,3
1000,1.0,0.404040404040404,0.0,1,2,3,2
1001,1.0,0.5050505050505051,1.0,1,2,8,2
1002,1.0,0.5555555555555556,0.0,4,0,4,2
1003,0.0,0.6060606060606061,0.0,3,4,8,1
1004,1.0,0.404040404040404,1.0,0,2,8,3
1005,0.0,0.404040404040404,0.0,3,5,3,3
1006,1.0,0.4545454545454545,0.0,3,2,4,3
1007,1.0,0.5050505050505051,1.0,3,2,8,3
1008,1.0,0.404040404040404,0.0,5,2,8,2
1009,1.0,0.4848484848484848,0.0,3,2,4,3
1010,1.0,0.404040404040404,0.0,3,4,8,1
1011,1.0,0.5050505050505051,0.0,3,2,0,3
1012,0.0,0.404040404040404,0.0,3,0,0,4
1013,1.0,0.6060606060606061,0.0,3,2,4,3
1014,0.0,0.404040404040404,0.0,6,4,6,2
1015,1.0,0.404040404040404,0.0,3,2,4,2
1016,0.0,0.404040404040404,0.0,0,0,3,2
1017,1.0,0.404040404040404,1.0,4,2,4,4
1018,1.0,0.404040404040404,0.0,3,2,4,3
1019,0.0,0.404040404040404,0.0,3,4,3,1
1020,0.0,0.404040404040404,0.0,3,4,8,1
1021,0.0,0.202020202020202,0.0,3,0,4,3
1022,1.0,0.3535353535353535,0.0,3,4,8,2
1023,1.0,0.404040404040404,0.0,3,5,3,1
1024,1.0,0.404040404040404,0.0,3,4,4,1
1025,1.0,0.7878787878787878,0.0,4,2,3,3
1026,1.0,0.4848484848484848,0.0,3,2,0,1
1027,1.0,0.404040404040404,0.0,3,4,4,1
1028,1.0,0.4545454545454545,1.0,3,2,8,3
1029,1.0,0.4545454545454545,1.0,3,2,8,2
1030,1.0,0.4242424242424242,0.0,5,2,3,5
1031,1.0,0.5555555555555556,1.0,0,2,8,2
1032,1.0,0.404040404040404,0.0,3,2,3,2
1033,1.0,0.6060606060606061,1.0,3,2,8,5
1034,1.0,0.2525252525252525,0.0,5,2,4,5
1035,1.0,0.404040404040404,0.0,3,2,4,2
1036,1.0,0.404040404040404,1.0,3,2,8,4
1037,0.0,0.3838383838383838,1.0,1,2,3,3
1038,1.0,0.202020202020202,0.0,3,4,1,0
1039,1.0,0.404040404040404,0.0,3,2,3,2
1040,1.0,0.4545454545454545,1.0,4,2,3,5
1041,1.0,0.404040404040404,0.0,1,0,3,5
1042,1.0,0.5050505050505051,0.0,3,2,3,2
1043,0.0,0.3535353535353535,0.0,3,4,3,2
1044,0.0,0.404040404040404,0.0,1,6,8,6
1045,1.0,0.4545454545454545,1.0,6,2,8,2
1046,1.0,0.3535353535353535,0.0,3,4,8,1
1047,0.0,0.3737373737373737,0.0,3,0,3,2
1048,1.0,0.404040404040404,0.0,3,2,7,4
1049,0.0,0.404040404040404,0.0,3,4,4,3
1050,0.0,0.5454545454545454,0.0,3,4,5,1
1051,1.0,0.4545454545454545,0.0,3,5,3,5
1052,1.0,0.404040404040404,0.0,3,0,1,2
